invoice_id,buyer_id,quantity,total_price,transaction_created_at
1688049,214538,6,894000.0,2019-12-12 17:53:58
106623,36474,1,31000.0,2019-04-10 17:56:15
4882121,1107812,4,70850.0,2020-08-12 11:56:15
2661725,209840,12,836400.0,2020-03-10 11:04:22
1649607,185736,3,49662.0,2019-12-10 17:45:18
5503129,11148,4,631500.0,2020-09-09 12:31:07
6254769,188489,12,1359900.0,2020-10-08 08:11:41
5251250,97057,1,2205000.0,2020-08-28 18:38:10
978275,77723,4,145650.0,2019-09-24 06:07:17
1638907,199348,3,49950.0,2019-12-09 18:47:58
6121548,100065,12,749900.0,2020-10-03 08:49:45
3388865,131261,4,495000.0,2020-05-22 09:51:28
873102,111294,3,1154000.0,2019-09-07 11:58:42
5870419,83203,1,66450.0,2020-09-24 12:11:05
5604182,66066,16,651400.0,2020-09-14 09:47:33
5908403,1019121,4,523300.0,2020-09-25 15:59:51
1256699,123307,1,144000.0,2019-10-30 15:27:31
2257111,221442,3,64150.0,2020-02-06 09:25:12
3291258,163507,1,829500.0,2020-05-14 10:15:20
5571242,40003,1,44200.0,2020-09-12 10:29:26
3928464,231091,5,120300.0,2020-06-29 15:39:56
418338,28727,6,374000.0,2019-07-05 13:30:09
5524454,241200,1,222000.0,2020-09-10 11:14:46
7051999,1605248,1,140000.0,2020-11-06 16:14:27
2569592,4700,32,1867075.0,2020-03-01 11:57:59
6885378,102184,12,3816000.0,2020-10-31 10:12:15
6513708,1134063,22,11807750.0,2020-10-17 12:26:09
7029452,11853,1,273500.0,2020-11-05 20:57:40
5255430,1133705,10,321250.0,2020-08-29 06:47:49
5069076,30881,8,793150.0,2020-08-20 15:57:26
223059,43417,11,5496000.0,2019-05-15 06:07:17
1809229,5757,19,1229150.0,2019-12-24 09:06:51
3118992,80927,2,799000.0,2020-04-26 20:23:03
73486,30765,9,838500.0,2019-03-30 06:57:59
929129,113116,12,968350.0,2019-09-16 17:00:56
1999681,39156,5,806750.0,2020-01-13 08:18:19
3732856,229907,30,3107600.0,2020-06-18 11:32:16
1388517,29749,7,657000.0,2019-11-15 12:53:57
5536471,13829,9,791350.0,2020-09-10 19:26:25
3443284,21426,8,783600.0,2020-05-29 06:42:34
4092281,148070,1,275500.0,2020-07-07 12:38:59
1513174,206766,10,302950.0,2019-11-27 17:43:04
6124832,969275,3,134500.0,2020-10-03 10:14:59
2376557,102224,2,74900.0,2020-02-16 10:05:52
3576805,62162,1,397800.0,2020-06-08 14:31:18
3500491,50708,21,2616300.0,2020-06-03 08:48:00
5301728,79514,6,1449500.0,2020-08-31 12:30:38
1791095,160073,14,1282300.0,2019-12-22 14:04:17
7182130,237819,12,605700.0,2020-11-11 15:42:42
4507869,59637,12,2099250.0,2020-07-26 11:09:45
5748003,8982,11,481250.0,2020-09-19 17:28:29
5882734,1481772,2,821500.0,2020-09-24 18:56:18
4931461,107880,1,70000.0,2020-08-14 12:32:34
5138497,1117954,4,63900.0,2020-08-24 07:44:02
6856017,74280,11,2203050.0,2020-10-30 10:09:49
6998698,87626,2,378000.0,2020-11-04 18:20:46
3746351,648773,5,625500.0,2020-06-19 08:42:43
4044084,12263,5,2203000.0,2020-07-04 21:51:49
1697682,76626,8,5530500.0,2019-12-13 14:25:07
3586225,43529,1,159500.0,2020-06-09 09:30:08
2682728,109284,4,1205000.0,2020-03-12 09:52:46
1795369,174183,9,602100.0,2019-12-23 06:52:29
3145279,222151,6,167950.0,2020-04-29 15:18:49
6218245,219844,3,326000.0,2020-10-06 22:54:52
2462058,111802,10,1708500.0,2020-02-21 17:53:21
6251787,240647,81,5728050.0,2020-10-08 06:27:21
6952713,74352,1,221000.0,2020-11-03 09:07:15
6167618,170813,10,1258250.0,2020-10-05 09:56:16
4290117,33482,4,430900.0,2020-07-16 13:52:13
3352559,5047,11,301950.0,2020-05-19 09:52:59
5671617,42308,5,727150.0,2020-09-16 18:40:39
5026735,44769,9,1948000.0,2020-08-18 22:24:07
3621809,217178,18,2788100.0,2020-06-11 12:19:33
103978,52192,2,201000.0,2019-04-10 09:10:29
5659587,95104,1,110500.0,2020-09-16 11:27:56
168533,41222,12,2447100.0,2019-04-29 08:28:01
5088283,85317,5,1215750.0,2020-08-21 13:37:19
4564581,1171819,6,1071500.0,2020-07-28 18:40:06
2278862,225899,2,50000.0,2020-02-08 06:36:01
5377122,23966,6,675250.0,2020-09-03 14:15:17
6670628,7634,9,3308600.0,2020-10-23 11:18:25
6727487,57181,8,393700.0,2020-10-25 21:26:51
3776666,1114016,15,6430500.0,2020-06-20 19:08:42
4630714,1100918,4,66550.0,2020-08-01 06:24:30
4547441,267019,6,1207550.0,2020-07-28 09:06:29
5492584,260374,4,63900.0,2020-09-09 06:49:35
6591550,116709,26,801100.0,2020-10-20 15:24:42
5962766,104864,9,3518750.0,2020-09-28 07:13:51
2552912,3103,2,238000.0,2020-02-28 19:50:13
2790829,216309,38,2539775.0,2020-03-23 07:11:40
1205918,43941,5,369000.0,2019-10-25 14:35:05
6845288,87067,1,10650.0,2020-10-29 21:54:03
6362279,199944,15,1028600.0,2020-10-12 10:13:59
3873747,48127,14,437200.0,2020-06-26 09:06:07
6100618,1096216,3,52100.0,2020-10-02 13:00:52
5859318,38071,8,616300.0,2020-09-24 07:32:28
2302168,186757,20,1132800.0,2020-02-10 08:21:50
1989878,166765,11,17943000.0,2020-01-11 20:09:28
6129213,1419575,6,656500.0,2020-10-03 12:24:28
1447885,41335,1,110000.0,2019-11-21 10:57:53
3925266,123742,19,1478250.0,2020-06-29 09:33:18
3198118,33269,3,662500.0,2020-05-05 12:47:44
1416706,117396,1,21500.0,2019-11-18 13:49:52
629757,120163,17,9315000.0,2019-08-05 12:32:18
5234037,81237,5,1157550.0,2020-08-28 07:50:13
1422959,197494,17,465050.0,2019-11-19 08:32:05
6047599,171653,7,316300.0,2020-09-30 17:40:24
6069107,19299,10,660500.0,2020-10-01 12:52:16
1877352,205371,5,1162000.0,2019-12-30 20:45:24
6505116,17240,17,1328200.0,2020-10-17 08:35:12
1660639,173024,15,1468000.0,2019-12-11 18:15:35
7093187,110763,5,807000.0,2020-11-08 15:25:54
3255565,253278,1,201000.0,2020-05-11 11:21:13
2657367,172891,10,525500.0,2020-03-10 05:06:29
3245958,197338,8,1594400.0,2020-05-10 12:24:06
6552802,93605,3,2322550.0,2020-10-19 11:01:06
132182,5163,1,428000.0,2019-04-18 11:17:03
4683043,152677,1,115000.0,2020-08-03 14:50:34
2626994,51788,3,228000.0,2020-03-06 20:45:16
7286198,106269,9,3165500.0,2020-11-15 17:08:09
7206724,38520,5,6465000.0,2020-11-12 13:28:41
3429135,233422,10,168500.0,2020-05-28 05:37:16
911327,115379,8,604400.0,2019-09-13 20:15:42
2805296,188968,44,2263200.0,2020-03-24 11:13:32
5383644,236933,8,328015.0,2020-09-03 19:13:05
4599560,23966,4,647500.0,2020-07-30 09:07:10
3264190,194665,2,2205000.0,2020-05-12 08:19:24
7122856,109738,11,2645250.0,2020-11-09 16:08:40
5869018,125956,6,849500.0,2020-09-24 11:35:48
6270234,241980,4,2224000.0,2020-10-08 14:49:17
1651643,66655,29,793445.0,2019-12-11 05:46:56
7009932,121676,2,1497000.0,2020-11-05 09:29:58
4410514,136070,6,1159850.0,2020-07-22 08:29:52
1099779,145926,6,649250.0,2019-10-10 20:19:09
1886508,176554,4,178800.0,2019-12-31 19:29:19
218679,33204,3,307500.0,2019-05-13 18:46:17
4053164,125452,5,415000.0,2020-07-05 15:41:29
4525845,29340,2,335500.0,2020-07-27 10:43:17
5613017,1154222,2,81600.0,2020-09-14 14:04:23
6664953,1602612,4,506500.0,2020-10-23 09:04:11
2793068,201699,10,798500.0,2020-03-23 09:26:52
2767607,144901,33,7273500.0,2020-03-20 12:18:53
7195478,63270,4,649500.0,2020-11-12 08:42:07
577881,103217,2,1050000.0,2019-07-29 10:33:26
3852046,113861,4,318500.0,2020-06-25 07:46:13
1461825,177094,25,5462200.0,2019-11-22 16:32:23
4076201,109560,3,574000.0,2020-07-06 16:50:15
1033445,174567,12,1309000.0,2019-10-01 14:30:13
6645410,175174,13,2109560.0,2020-10-22 12:53:32
2633361,225495,18,7775000.0,2020-03-07 12:33:03
4352492,1134166,2,141150.0,2020-07-19 14:50:24
6201903,69622,11,677800.0,2020-10-06 11:23:07
1283363,5047,8,123150.0,2019-11-03 08:07:46
6130541,202761,4,807000.0,2020-10-03 13:13:17
6521422,197514,15,664450.0,2020-10-17 18:28:44
4726436,17364,7,2639000.0,2020-08-05 11:38:25
3691053,1113762,17,945500.0,2020-06-16 07:50:51
5565559,1094812,4,63900.0,2020-09-12 07:28:34
466428,63424,8,110500.0,2019-07-13 07:30:30
5826788,244190,11,218007.0,2020-09-22 23:43:46
3336806,121491,28,3003100.0,2020-05-18 04:19:33
4968743,1121540,4,70850.0,2020-08-16 07:56:44
1549009,206806,11,1459800.0,2019-11-30 21:44:45
4950941,6196,27,1834100.0,2020-08-15 09:38:16
520707,150504,6,1113000.0,2019-07-20 17:34:41
7176140,26426,9,502000.0,2020-11-11 12:43:54
4768598,84018,9,1433500.0,2020-08-07 09:18:47
4664627,55538,5,1245500.0,2020-08-02 21:36:06
3066500,114734,8,812200.0,2020-04-21 07:24:38
722629,64219,7,1625500.0,2019-08-17 15:56:19
5282556,114518,13,2769000.0,2020-08-30 14:00:16
6889469,97542,11,1030850.0,2020-10-31 12:10:00
5905498,47452,5,692900.0,2020-09-25 14:33:16
3831066,146432,21,2611500.0,2020-06-24 06:01:07
1900369,173335,4,30299.0,2020-01-02 15:44:53
1518952,722,15,1866500.0,2019-11-28 10:15:41
6286591,1241129,1,17000.0,2020-10-09 08:42:58
6899120,2742,4,588200.0,2020-10-31 20:27:16
852546,110747,31,19120350.0,2019-09-04 17:11:58
4084302,171131,5,364000.0,2020-07-07 08:44:29
2626937,232222,4,674500.0,2020-03-06 20:33:03
6484028,147910,1,115000.0,2020-10-16 11:34:22
5149831,91541,5,383050.0,2020-08-24 13:21:00
2127192,82452,2,334000.0,2020-01-24 19:21:24
2028154,148030,2,3858000.0,2020-01-15 17:00:31
4830475,177351,4,314300.0,2020-08-10 10:11:33
6517628,1096639,10,427090.0,2020-10-17 15:00:23
1878154,215964,3,60800.0,2019-12-31 03:22:10
2565280,102387,11,1296000.0,2020-02-29 20:10:35
5150,901,11,1824860.0,2018-11-06 02:41:56
2523156,198353,6,11736000.0,2020-02-26 12:20:25
5489492,14095,7,2390000.0,2020-09-08 20:43:34
5482124,235691,2,104300.0,2020-09-08 13:50:08
508232,127851,22,1008700.0,2019-07-19 07:01:03
4596278,22277,10,449000.0,2020-07-30 07:38:22
4034696,1117626,4,66700.0,2020-07-04 11:52:22
1938700,36594,5,887000.0,2020-01-06 19:10:20
1097660,186133,2,373000.0,2019-10-10 14:13:04
4746553,1730,23,5526300.0,2020-08-06 09:48:42
2995434,4515,8,225800.0,2020-04-13 17:02:46
231317,30871,14,1000500.0,2019-05-17 07:31:08
5908987,169626,34,5284500.0,2020-09-25 16:19:19
4148306,1121382,8,820150.0,2020-07-10 07:25:25
807372,63041,11,700100.0,2019-08-29 14:13:27
3799791,59983,3,260600.0,2020-06-22 11:59:34
3823382,233719,5,726000.0,2020-06-23 14:24:46
1976134,118818,9,7690000.0,2020-01-10 13:44:07
5065811,1227791,1,159500.0,2020-08-20 13:40:55
6594017,1214665,10,1115250.0,2020-10-20 16:47:05
2233642,55398,6,587350.0,2020-02-04 09:44:27
4982715,14109,10,1360000.0,2020-08-17 06:32:15
7164515,25655,12,720000.0,2020-11-11 08:09:10
2391437,225577,2,37500.0,2020-02-17 13:16:42
2581679,231996,37,31252100.0,2020-03-02 15:26:43
4357660,30086,13,862450.0,2020-07-20 00:30:27
1740619,3291,1,350000.0,2019-12-17 19:37:41
6969835,1339054,2,91200.0,2020-11-03 16:57:36
6409559,125199,4,499250.0,2020-10-13 19:51:44
3312152,84938,15,656700.0,2020-05-15 22:32:25
3810094,227598,9,1039000.0,2020-06-22 22:19:16
6800701,159405,5,1189250.0,2020-10-28 09:58:02
4929099,62162,6,1104500.0,2020-08-14 11:02:45
2986039,75295,22,4952150.0,2020-04-12 21:52:19
3181751,221262,5,520000.0,2020-05-03 23:04:43
209697,128854,2,262000.0,2019-05-10 17:19:59
7091388,222906,10,966350.0,2020-11-08 13:31:54
5140842,1171223,19,12903000.0,2020-08-24 08:52:51
838430,82376,31,1670100.0,2019-09-03 07:06:49
1606322,210003,8,331500.0,2019-12-06 13:39:54
5701561,7922,7,1087500.0,2020-09-17 22:30:45
6021807,197678,17,1096150.0,2020-09-29 22:16:45
6287636,73077,7,1471000.0,2020-10-09 09:07:09
6861794,1120755,5,73600.0,2020-10-30 12:42:56
1954697,55878,38,2093500.0,2020-01-08 11:16:08
6572145,1121315,16,1930925.0,2020-10-20 06:38:40
1391175,144916,14,1685250.0,2019-11-15 17:01:44
6569059,236188,3,911885.0,2020-10-19 20:49:01
5966024,1133488,30,1008500.0,2020-09-28 08:42:25
3040252,76825,7,660500.0,2020-04-18 09:34:51
3549055,58062,3,327250.0,2020-06-06 11:57:25
1982838,86354,18,474953.0,2020-01-11 09:01:13
3615090,119533,7,1501500.0,2020-06-11 07:27:59
1553677,208346,10,517900.0,2019-12-01 14:19:16
2610859,9587,2,422500.0,2020-03-05 11:09:40
1234259,45402,13,2340450.0,2019-10-28 13:52:51
5888133,76053,7,817500.0,2020-09-25 05:42:01
6372736,78696,1,22000.0,2020-10-12 14:50:24
920856,57160,17,1906500.0,2019-09-15 13:28:56
6342030,98637,11,1838000.0,2020-10-11 11:29:07
2155251,211296,4,1175000.0,2020-01-27 21:27:39
332860,28599,24,1408300.0,2019-06-17 17:29:17
6132455,33326,21,946750.0,2020-10-03 14:21:39
5052279,229309,8,518550.0,2020-08-19 21:49:13
5904945,110839,4,545250.0,2020-09-25 14:20:31
4428397,70935,3,535500.0,2020-07-22 18:38:34
4388048,242965,1,312000.0,2020-07-21 09:30:11
5265529,117369,1,32600.0,2020-08-29 12:47:04
2458783,218493,3,64150.0,2020-02-21 13:37:56
7042692,77326,2,720500.0,2020-11-06 11:14:48
463737,83088,2,73000.0,2019-07-12 14:45:40
3841024,2990,8,2274500.0,2020-06-24 12:41:37
4300660,27383,32,4772750.0,2020-07-17 06:49:35
907404,41479,22,4599500.0,2019-09-13 09:57:24
2068995,61281,4,450500.0,2020-01-19 09:22:11
1944327,106890,7,605500.0,2020-01-07 11:08:14
5818778,54756,4,63950.0,2020-09-22 16:26:18
6085303,157008,24,2450000.0,2020-10-02 04:25:18
1490310,175758,3,60800.0,2019-11-25 17:22:11
6209587,71613,9,515760.0,2020-10-06 15:01:47
5620577,61769,11,618250.0,2020-09-14 19:40:25
5944724,111189,5,892000.0,2020-09-27 06:22:40
4272916,1102390,5,82900.0,2020-07-15 19:43:37
3806084,30582,6,783500.0,2020-06-22 16:31:14
5981528,88176,12,3670500.0,2020-09-28 15:35:44
4108569,240404,18,681700.0,2020-07-08 09:44:47
1897762,50022,9,307800.0,2020-01-02 13:12:54
4139110,1134057,16,1409050.0,2020-07-09 14:41:20
5420266,1076419,16,1157300.0,2020-09-05 12:35:57
835205,71005,13,1069900.0,2019-09-02 14:32:07
1838325,215959,3,60800.0,2019-12-27 05:16:08
3643518,49346,2,158050.0,2020-06-12 18:39:55
6522887,112558,8,729000.0,2020-10-17 20:32:43
326379,6280,9,366000.0,2019-06-15 13:55:29
1482653,90265,145,2718900.0,2019-11-25 08:15:45
4019576,112753,3,277900.0,2020-07-03 15:47:45
7087385,166687,16,562900.0,2020-11-08 09:58:12
6265226,246410,17,815400.0,2020-10-08 12:22:32
1911361,175697,3,50054.0,2020-01-03 19:54:05
3855887,108372,4,618500.0,2020-06-25 09:55:38
6993992,1180925,4,651500.0,2020-11-04 15:11:38
183330,5270,1,107400.0,2019-05-03 09:12:30
3270023,112632,49,6607500.0,2020-05-12 13:53:28
1224404,189644,7,1221000.0,2019-10-28 08:35:03
114575,11256,28,1379950.0,2019-04-13 07:02:46
3630121,197961,1,30900.0,2020-06-12 06:32:09
6354113,479120,10,2018400.0,2020-10-12 07:10:28
1502199,94344,11,213400.0,2019-11-26 18:34:07
6834578,1092237,5,73600.0,2020-10-29 12:28:27
1086846,148818,18,627900.0,2019-10-09 08:41:27
4539530,242609,11,178740.0,2020-07-27 19:24:40
5063986,123972,11,798100.0,2020-08-20 12:26:21
1112208,51121,7,2223250.0,2019-10-12 14:48:42
6808091,106560,6,611250.0,2020-10-28 12:46:54
1899882,173335,21,1149932.0,2020-01-02 15:11:00
4010832,117489,17,518250.0,2020-07-03 10:10:40
3573998,218027,4,401000.0,2020-06-08 12:13:10
2492269,4209,10,3329050.0,2020-02-24 09:39:26
1829501,33321,14,2111690.0,2019-12-26 08:49:35
2367715,188385,21,1787700.0,2020-02-15 11:20:52
4414510,975116,4,562000.0,2020-07-22 10:17:31
4592817,1122726,6,1230000.0,2020-07-29 21:55:22
7046021,8749,2,186750.0,2020-11-06 13:10:37
1125627,9997,10,6561000.0,2019-10-14 16:23:43
3448190,1099735,3,432250.0,2020-05-29 11:40:06
1787805,146540,8,126300.0,2019-12-22 08:45:30
1949557,167695,12,1034200.0,2020-01-07 20:02:28
4384284,30329,17,1980250.0,2020-07-21 07:40:47
4002999,162527,4,353200.0,2020-07-02 21:21:34
6951230,165893,2,90000.0,2020-11-03 08:33:46
6525837,105481,7,857000.0,2020-10-18 07:28:38
2606492,21014,12,750500.0,2020-03-04 22:09:12
6460026,76446,18,812050.0,2020-10-15 14:09:34
2610781,205742,20,1055000.0,2020-03-05 11:04:12
226941,29667,13,244850.0,2019-05-16 05:01:43
4022372,1107578,6,1132950.0,2020-07-03 18:00:00
4944506,148245,10,789000.0,2020-08-14 23:31:22
1317430,157248,23,3224000.0,2019-11-07 10:44:23
1543714,134674,4,676500.0,2019-11-30 12:34:13
5693598,1107705,42,15032500.0,2020-09-17 15:15:46
1775091,4007,81,9142550.0,2019-12-21 00:42:33
3196466,235918,24,2517000.0,2020-05-05 10:48:50
839495,97598,16,3594500.0,2019-09-03 08:47:12
1524318,5414,8,1963250.0,2019-11-28 17:32:15
1464616,7910,27,1680250.0,2019-11-23 05:49:22
4262098,99542,11,316300.0,2020-07-15 11:49:21
683535,6741,8,1193500.0,2019-08-13 07:53:46
2338914,44057,13,725200.0,2020-02-12 23:45:33
6801643,176288,33,1250100.0,2020-10-28 10:17:29
6489767,111784,6,1138000.0,2020-10-16 14:29:57
3988831,115352,1,477000.0,2020-07-02 09:56:39
3301865,9339,6,1965500.0,2020-05-15 08:21:02
4036056,7221,1,3120000.0,2020-07-04 12:46:31
7207540,1005,21,1807000.0,2020-11-12 13:55:30
7001530,41979,6,456100.0,2020-11-04 21:49:59
3292291,53616,9,4440600.0,2020-05-14 11:02:45
1202375,38353,14,3292500.0,2019-10-25 08:16:27
1358970,34641,26,7895500.0,2019-11-12 11:12:30
183055,25341,7,354200.0,2019-05-03 08:32:47
1633684,94527,16,1031200.0,2019-12-09 11:23:56
6069849,27895,26,1641025.0,2020-10-01 13:14:11
6019971,143661,1,138250.0,2020-09-29 20:27:05
6779492,78212,1,159000.0,2020-10-27 13:58:43
2510807,149958,13,1500350.0,2020-02-25 13:38:43
5484629,126495,21,5983600.0,2020-09-08 15:17:46
4757494,260038,11,368200.0,2020-08-06 16:30:55
4497213,34418,23,1682000.0,2020-07-25 15:48:42
4317376,1109230,6,96650.0,2020-07-17 16:15:09
5401100,45496,11,2081150.0,2020-09-04 14:40:28
1294141,163453,7,400900.0,2019-11-04 14:25:16
6796817,98831,3,512000.0,2020-10-28 08:37:28
2335794,113694,16,1259100.0,2020-02-12 16:28:35
4501596,241418,6,465700.0,2020-07-25 21:00:10
7082836,122590,9,610500.0,2020-11-08 00:45:44
549574,87700,3,145000.0,2019-07-25 07:00:16
7002458,15507,2,105000.0,2020-11-04 23:40:14
116442,20554,38,4991600.0,2019-04-13 13:29:35
2083731,55392,11,11176700.0,2020-01-20 17:32:46
2205644,41601,11,1180000.0,2020-02-01 14:04:53
842294,62466,13,818800.0,2019-09-03 12:39:17
178027,41499,13,851550.0,2019-05-01 16:24:37
1694438,64316,33,2528800.0,2019-12-13 09:36:20
3955800,1105227,5,82900.0,2020-06-30 16:54:16
3129585,190557,15,1418000.0,2020-04-28 05:22:24
2480963,106791,13,1864250.0,2020-02-23 10:14:17
263335,8173,2,352500.0,2019-05-24 10:55:46
2812393,222466,45,1357500.0,2020-03-25 08:06:52
511253,5351,1,1498000.0,2019-07-19 11:33:48
6421265,40210,16,1498850.0,2020-10-14 09:58:14
2331258,124866,1,1340000.0,2020-02-12 10:46:11
587539,90961,3,588000.0,2019-07-30 13:21:01
6263487,8435,3,946500.0,2020-10-08 11:32:43
5584573,176628,15,277400.0,2020-09-13 06:39:04
6041489,188497,10,1306000.0,2020-09-30 14:21:16
4109365,99975,1,318800.0,2020-07-08 10:06:20
3058831,219953,15,1001000.0,2020-04-20 10:30:26
1702632,177043,35,4892400.0,2019-12-14 07:40:03
6872070,1108889,10,315700.0,2020-10-30 18:34:20
1105505,76763,3,579000.0,2019-10-11 16:08:24
284463,12817,15,10181000.0,2019-05-29 12:55:36
639269,138667,2,507500.0,2019-08-06 15:21:11
4794174,216672,2,1905000.0,2020-08-08 10:18:51
2969515,46731,6,595675.0,2020-04-10 23:29:03
211746,49944,33,4061700.0,2019-05-11 12:23:58
182794,21537,1,21600.0,2019-05-03 07:51:15
7075880,1602601,3,130900.0,2020-11-07 15:00:41
4276593,185322,18,969100.0,2020-07-16 07:04:32
5255640,212265,15,425900.0,2020-08-29 07:00:53
893506,86332,2,286000.0,2019-09-11 09:17:46
748643,37012,42,5318400.0,2019-08-21 12:08:11
3772948,25194,1,29925.0,2020-06-20 14:48:33
1980814,31262,3,2419000.0,2020-01-11 04:18:50
2873592,163366,4,359500.0,2020-03-31 14:41:23
6166106,373577,7,1201000.0,2020-10-05 09:24:02
5751362,133862,2,271200.0,2020-09-19 22:29:33
5431773,215347,26,2020300.0,2020-09-06 08:44:02
883713,93739,9,1501000.0,2019-09-09 08:57:23
3773454,245645,1,160000.0,2020-06-20 15:15:12
2569948,233381,18,740250.0,2020-03-01 12:49:50
733767,93147,8,1312500.0,2019-08-19 13:30:04
1580398,33109,3,214500.0,2019-12-04 08:03:16
5569739,14874,42,2604800.0,2020-09-12 09:43:43
3044699,172802,8,1186350.0,2020-04-18 15:15:16
6366411,131286,11,1848800.0,2020-10-12 11:48:30
4486725,78757,9,901400.0,2020-07-25 09:23:02
4171376,22958,5,442550.0,2020-07-11 07:46:30
4983952,74440,5,324500.0,2020-08-17 07:41:35
6557839,1131950,4,229250.0,2020-10-19 13:09:43
3240042,257487,3,281750.0,2020-05-09 15:58:27
3501284,242126,2,216250.0,2020-06-03 09:23:40
6382290,24932,13,1568300.0,2020-10-12 22:50:04
6188297,96437,3,497000.0,2020-10-05 21:54:56
4649765,1096891,5,3311950.0,2020-08-01 20:04:55
3418411,7367,5,2595500.0,2020-05-26 22:25:12
1569627,47384,7,11725000.0,2019-12-03 08:01:07
2198814,192377,48,4564500.0,2020-01-31 22:32:20
6121801,158439,5,311600.0,2020-10-03 08:55:37
2880827,146532,4,141600.0,2020-04-01 10:53:02
2478288,71410,13,676300.0,2020-02-23 05:51:23
7037867,146823,7,1880150.0,2020-11-06 09:20:01
7001914,235690,2,196500.0,2020-11-04 22:27:13
1359526,30093,21,3687250.0,2019-11-12 11:59:10
4486811,148599,7,3770000.0,2020-07-25 09:25:40
5940209,255380,5,350800.0,2020-09-26 18:16:37
4278789,107277,6,583700.0,2020-07-16 08:29:59
3933273,161948,4,505500.0,2020-06-29 18:24:48
1508627,119845,23,1045700.0,2019-11-27 11:40:13
1569828,37984,36,8646850.0,2019-12-03 08:12:56
3905015,1109962,5,102850.0,2020-06-27 17:19:55
2953670,3364,9,1408500.0,2020-04-09 09:16:18
3067666,241474,22,430200.0,2020-04-21 08:51:51
5136721,14667,12,1364500.0,2020-08-24 06:25:56
6125279,42480,4,657000.0,2020-10-03 10:24:51
5869596,84015,8,1130000.0,2020-09-24 11:51:09
2425563,217421,3,64150.0,2020-02-20 06:19:44
5603793,36337,9,1157900.0,2020-09-14 09:38:02
3184504,165769,47,1216150.0,2020-05-04 09:13:21
4104250,213410,8,886200.0,2020-07-08 07:29:39
4649557,241613,7,1047500.0,2020-08-01 19:47:01
2859351,2387,9,1698500.0,2020-03-30 09:50:33
753752,164579,5,1265000.0,2019-08-22 08:36:09
2481780,102078,23,1427600.0,2020-02-23 11:26:15
1781762,16281,16,3584000.0,2019-12-21 13:57:01
6147763,50853,4,133050.0,2020-10-04 11:11:33
6246340,1180336,25,2336000.0,2020-10-07 19:13:33
2239532,93385,19,1843500.0,2020-02-04 17:54:21
4399298,256804,7,6961000.0,2020-07-21 15:12:42
7230074,74085,2,91457.0,2020-11-13 10:32:21
6618098,47356,24,1114550.0,2020-10-21 13:52:17
7318257,1125197,1,275500.0,2020-11-16 19:51:01
313194,135288,6,331300.0,2019-06-11 14:14:02
4198505,1092387,5,82900.0,2020-07-12 16:57:43
5865713,240102,9,978015.0,2020-09-24 10:16:10
430609,56039,38,1722200.0,2019-07-08 07:57:52
4798642,1134730,4,1375000.0,2020-08-08 13:02:24
5568706,969,13,319000.0,2020-09-12 09:12:40
2853580,96639,14,1758300.0,2020-03-29 14:44:30
4362268,1133833,5,1030500.0,2020-07-20 08:50:11
6987058,80018,3,843000.0,2020-11-04 11:34:15
7073811,72003,2,850500.0,2020-11-07 13:39:48
6368567,4537,2,159895.0,2020-10-12 12:46:12
2225685,122690,23,1248550.0,2020-02-03 14:38:06
6762530,80140,13,506250.0,2020-10-27 07:04:29
3028874,140312,43,1398950.0,2020-04-17 07:50:01
2316534,139948,8,563600.0,2020-02-11 09:32:32
2661684,124478,1,219000.0,2020-03-10 11:02:03
729940,74112,38,8851000.0,2019-08-19 08:25:11
5071192,1092861,12,12818500.0,2020-08-20 18:25:18
3197231,226234,16,746600.0,2020-05-05 11:38:26
1586539,4157,1,213750.0,2019-12-04 15:16:02
3157358,132375,27,1619500.0,2020-05-01 05:57:57
517139,113955,13,3324600.0,2019-07-20 10:01:14
3774034,1123548,6,193025.0,2020-06-20 15:41:43
982526,25364,17,1597300.0,2019-09-24 13:41:17
4536992,21377,6,732250.0,2020-07-27 16:42:44
2610819,219941,4,144200.0,2020-03-05 11:07:15
1198930,185374,8,712100.0,2019-10-24 15:04:17
4646926,117839,64,2275400.0,2020-08-01 16:29:28
4095239,262895,10,2111850.0,2020-07-07 14:32:34
6202512,112211,3,1211000.0,2020-10-06 11:37:43
3363343,220820,25,663427.0,2020-05-20 08:28:48
5991789,180590,8,740400.0,2020-09-29 05:38:47
611810,160665,1,21350.0,2019-08-02 15:37:10
2365593,195124,9,472500.0,2020-02-15 09:17:44
5483272,48151,9,1437400.0,2020-09-08 14:29:42
4199764,1109715,5,82900.0,2020-07-12 18:59:35
7068002,177928,11,13362000.0,2020-11-07 10:20:59
2965324,94622,8,246500.0,2020-04-10 12:34:10
7160686,80403,4,535500.0,2020-11-11 05:42:29
2504452,65370,27,982100.0,2020-02-25 07:11:41
1767885,106761,8,6881275.0,2019-12-20 10:53:07
5431553,81777,3,789800.0,2020-09-06 08:30:25
257546,22041,8,2302000.0,2019-05-23 06:46:03
2819731,88519,3,1098600.0,2020-03-25 20:13:43
471821,66731,18,525275.0,2019-07-13 21:16:41
1327609,192801,10,945600.0,2019-11-08 14:05:56
5205121,92724,28,2589000.0,2020-08-26 18:34:07
7104219,120341,5,454200.0,2020-11-09 08:17:03
6577487,1121274,11,495900.0,2020-10-20 09:13:58
2845443,221105,4,735500.0,2020-03-28 13:28:00
